region,name,category,village_name,village_slug,lat,lng,description,phone,price_range,attributes_json,source_url,source_name,confidence,obscurity
zanskar,Nun-Kun Deluxe Camp,camping,Rangdum,rangdum,34.035841,76.371254,"Seasonal deluxe tented camp in the Juldo hamlet of the greater Rangdum area, bookable by phone or email (lakpale@yahoo.co.in).",01982 252153,,"{""tent_allowed"": true}",https://vargiskhan.com/log/accommodation-in-zanskar-valley-hotels-guest-houses/,Vargis Khan,"single-source (scattered around village center, not an exact geocoded spot)",hidden
sikkim,Tingvong Homestay,homestay,Tingvong,tingvong,27.500395,88.550245,"Lepcha-run homestay in Tingvong, one of the oldest permanent Lepcha settlements in Upper Dzongu, hosted by Dupden Lepcha.",9593783043,,"{""host_name"": ""Dupden Lepcha""}",https://taleof2backpackers.com/tinvong-dzongu-sikkim/,Tale of 2 Backpackers - Dzongu travel guide,verified (village-level coords),hidden
sikkim,TECS Homestay,homestay,Tingvong,tingvong,27.499095,88.550086,"Community homestay run by the Tholung Ecotourism Cooperative Society (TECS) in Tingvong village, Upper Dzongu, hosted by Ongtshering Lepcha.",9434174856,~INR 1200 per person per day (lodging and food included),"{""host_name"": ""Ongtshering Lepcha"", ""meals_included"": true}",https://taleof2backpackers.com/tinvong-dzongu-sikkim/,Tale of 2 Backpackers - Dzongu travel guide,single-source (village-level coords),hidden
sikkim,Rumlyang Homestay,homestay,Rumlyang,rumlyang,27.499586,88.549978,"Lepcha homestay in Rumlyang, a lesser-visited hamlet within the Dzongu Lepcha reserve, North Sikkim.",8768322211,,"{""host_name"": ""Karma Lepcha""}",https://taleof2backpackers.com/tinvong-dzongu-sikkim/,Tale of 2 Backpackers - Dzongu travel guide,single-source (village-level coords),hidden
sikkim,Mayal Lyang Homestay,homestay,Passingdang,passingdang,27.492372,88.527171,"Lepcha family homestay in Passingdang, Lower Dzongu, run by Gyatso Lepcha, offering full-board stays with home-cooked meals.",9434446088,INR 1500 per person per day (lodging and food included),"{""host_name"": ""Gyatso Lepcha"", ""meals_included"": true}",https://taleof2backpackers.com/tinvong-dzongu-sikkim/,Tale of 2 Backpackers - Dzongu travel guide (corroborated by second homestay-directory listing),verified (village-level coords),hidden
sikkim,Dzongu Lee Homestay,homestay,Lingdong,lingdong,27.489562,88.529769,"Lepcha homestay in Lingdong village, Dzongu, North Sikkim, run by Sonam Lepcha.",9609864255,,"{""host_name"": ""Sonam Lepcha""}",https://taleof2backpackers.com/tinvong-dzongu-sikkim/,Tale of 2 Backpackers - Dzongu travel guide,single-source (village-level coords),hidden
sikkim,Lingthem Lyang Homestay,homestay,Lingthem,lingthem,27.523466,88.501689,"Lepcha homestay in Lingthem village, Upper Dzongu, run by Sangdup Lepcha.",9593781926,,"{""host_name"": ""Sangdup Lepcha""}",https://taleof2backpackers.com/tinvong-dzongu-sikkim/,Tale of 2 Backpackers - Dzongu travel guide,"single-source (scattered around village center, not an exact geocoded spot)",remote
sikkim,Kewzing Village Homestay,homestay,Kewzing,kewzing,27.292699,88.360289,"Community-run homestay in Kewzing village on the Legship-Ravangla road, part of the Kewzing Tourism Development Committee's homestay network established in 2001.",8509732220,INR 1700/night per person (incl. breakfast and dinner),"{""meals_included"": true, ""parking"": ""car""}",https://drivetonortheast.com/homestays/sikkim/kewzing-village-homestay,Drive to Northeast - Kewzing Village Homestay,single-source (village-level coords),hidden
sikkim,Yangsum Village Homestay,homestay,Yangsum,yangsum,27.241718,88.271393,"Family homestay in Yangsum village near Rinchenpong offering an all-inclusive meal plan and mountain views, with attached western toilet and geyser.",9836155825,"from INR 1500/night (AP plan: breakfast, lunch, evening snacks, dinner)","{""meals_included"": true, ""parking"": ""car""}",https://site.ecstaticexplorers.com/sikkim/west-south-sikkim-offbeat-ecstatic-explorers/rinchenpong-sikkim-offbeat-ecstatic-explorers/yangsum-village-homestay/,Ecstatic Explorers - Yangsum Village Homestay,single-source (village-level coords),hidden
sikkim,Daragaon Retreat (Gurung Homestay),homestay,Darap,darap,27.306153,88.186121,"Homestay in Darap village, 8km from Pelling, run by Mr. Shiva and his wife Radha across eight rooms in three traditional huts with a sister annex.",9593976152,,"{""host_name"": ""Shiva and Radha"", ""meals_included"": true}",https://drivetonortheast.com/homestays/sikkim/gurung-homestay-darap/,Drive to Northeast - Gurung Homestay Darap,"single-source (scattered around village center, not an exact geocoded spot)",hidden
sikkim,Zuluk Sojourn Homestay,homestay,Zuluk,zuluk,27.251613,88.775311,"Homestay in Zuluk village on the historic Old Silk Route, East Sikkim.",9433113535,,{},https://www.zulukhomestay.com/,Zuluk Homestay official site,"single-source (scattered around village center, not an exact geocoded spot)",mainstream
sikkim,Yangzom La Homestay,homestay,Zuluk,zuluk,27.250565,88.774477,"Homestay in Zuluk village on the Old Silk Route, East Sikkim.",7818805720,,{},https://www.facebook.com/p/Yangzom-la-Homestay-zuluk-100089057930484/,Yangzom La Homestay Facebook page,"single-source (scattered around village center, not an exact geocoded spot)",mainstream
sikkim,Honda Service Centre (Tadong),mechanic,Gangtok,gangtok,27.340683,88.605636,"Authorized Honda two-wheeler service centre near Entel Motors, Chha Mile Building, Tadong, Gangtok.",8906737751,,"{""services"": [""general repair"", ""spare parts""], ""vehicle_types"": [""bike""]}",https://servicebee.in/b/honda-gangtok/,ServiceBee - Honda Service Centre Gangtok (Tadong),"single-source (scattered around village center, not an exact geocoded spot)",mainstream
sikkim,Honda Service Centre (MG Marg),mechanic,Gangtok,gangtok,27.337255,88.607837,"Authorized Honda two-wheeler service centre on MG Road, Vishal Gaon, Gangtok.",9593788383,,"{""services"": [""general repair"", ""spare parts""], ""vehicle_types"": [""bike""]}",https://servicebee.in/b/honda-gangtok/,ServiceBee - Honda Service Centre Gangtok (MG Marg),"single-source (scattered around village center, not an exact geocoded spot)",mainstream
sikkim,IndianOil North Sikkim Refuelling Centre,fuel,Mangan,mangan,27.493445,88.527214,"IndianOil petrol pump at Lingthem, Mangan, North Sikkim, the main refuelling stop on the route toward Dzongu and further north; open 6:00 AM-10:00 PM.",9932963653,,"{""fuel_types"": [""petrol"", ""diesel""], ""source"": ""pump"", ""hours"": ""6:00 AM - 10:00 PM""}",https://locator.iocl.com/indianoil-north-sikkim-refuelling-centre-petrol-pump-lingthem-north-sikkim-237895/Home,IndianOil official pump locator,"verified (scattered around village center, not an exact geocoded spot)",mainstream
sikkim,HPCL Sangmo Fuel Centre,fuel,Singtam,singtam,27.231904,88.499202,"Hindustan Petroleum fuel station on NH 510 in Singtam, South Sikkim, with free air facility and RO water; open 5:00 AM-11:00 PM.",9800350006,,"{""fuel_types"": [""petrol"", ""diesel""], ""source"": ""pump"", ""hours"": ""5:00 AM - 11:00 PM""}",https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sangmo-fuel-centre-petrol-pump-singtam-south-sikkim-418064/Home,HPCL official pump locator,"verified (scattered around village center, not an exact geocoded spot)",mainstream
sikkim,HPCL Legship (Naya Bazaar),fuel,Legship,legship,27.270259,88.269861,"Hindustan Petroleum fuel station at Naya Bazaar, Legship, West Sikkim, on the route toward Pelling; opens 6:00 AM.",7004700299,,"{""fuel_types"": [""petrol"", ""diesel""], ""source"": ""pump""}",https://petrolpump.hpretail.in/,HPCL official pump locator,"verified (scattered around village center, not an exact geocoded spot)",mainstream
sikkim,HPCL Lasso Petro,fuel,Jorethang,jorethang,27.132076,88.281106,"Hindustan Petroleum fuel station (Lasso Petro) on Namchi Road, Jorethang, South Sikkim, on the route toward Yuksom/Pelling from the plains; opens 5:00 AM.",9609873112,,"{""fuel_types"": [""petrol"", ""diesel""], ""source"": ""pump""}",https://petrolpump.hpretail.in/,HPCL official pump locator,"verified (scattered around village center, not an exact geocoded spot)",mainstream
zanskar,Locally-run homestays - Dibling,homestay,Dibling,dibling,33.9619,76.6457,"Dibling is a ~12-14 house, ~50-person Zanskari hamlet with no motorable road; reached by a multi-day trek from Padum (or via Kanji/Lingshed on the Kanji-Padum route). Cut off for roughly 6 months a year in winter. Homestays are informally arranged with families on arrival, no fixed named business confirmed.",,,{},https://lastfrontiersonfoot.com/zanskar-dibling/,Last Frontiers on Foot blog,"single-source (coords approximate, village-level)",remote
ladakh,Locally-run homestays - Sumda Chenmo,homestay,Sumda Chenmo,sumda-chenmo,34.1157,77.0883,"Sumda Chenmo is a remote Ladakhi village near Alchi/Wanla with no motorable road; reached on foot, crossing the Indus via a footbridge. Known for its old Sumda Chun monastery. Homestays are informally arranged with families, no fixed named business confirmed.",,,{},https://lifeontheplanetladakh.com/blog/remote-villages-in-ladakh,Life on the Planet Ladakh blog,single-source (village-level coords),remote
sikkim,Locally-run homestays - Kusong,homestay,Kusong,kusong,27.5150,88.5350,"Kusong is the highest village in Upper Dzongu (North Sikkim), a Lepcha cardamom-farming community with no motorable road - reached by trekking from Tingvong. A few homestays have opened here in recent years (~Rs 1000-1500/person/day all-inclusive per 2026 sources), no fixed named business confirmed. Requires a Dzongu/restricted-area permit.",,"₹1000-1500/person/day (all-inclusive, reported)","{""meals_included"": true}",https://taleof2backpackers.com/tinvong-dzongu-sikkim/,Tale of 2 Backpackers blog,"single-source (coords approximate, village-level)",remote
sikkim,Locally-run homestays - Sakyong-Pentong,homestay,Sakyong-Pentong,sakyong-pentong,27.5697,88.4082,"Sakyong-Pentong is a Lepcha village in Upper Dzongu (North Sikkim) with no motorable road, reached by trekking (the Pentong Village trek runs a day from Tingvong, past the ""Sleeping Buddha"" ridgeline with Kanchenjunga views). A few homestays have opened here in recent years, no fixed named business confirmed. Requires a Dzongu/restricted-area permit.",,"₹1000-1500/person/day (all-inclusive, reported)","{""meals_included"": true}",https://taleof2backpackers.com/tinvong-dzongu-sikkim/,Tale of 2 Backpackers blog,"single-source (coords approximate, village-level)",remote
kutch,Shaam-e-Sarhad Village Resort,homestay,Hodka,hodka,23.664453,69.597734,"Community-owned Bhunga (traditional mud-hut) eco-resort in Hodka village, run by the Hodka Village Tourism Committee. Open October-March for the White Rann season.",+91 99744 58837,,{},https://www.hodka.in/contact-us/,Shaam-e-Sarhad official site,"verified (scattered around village center, not an exact geocoded spot)",mainstream
kutch,Praveg White Rann Resort,camping,Dhordo,dhordo,23.758344,69.511290,"Seasonal luxury tent and Rajwadi Bhunga stay near the White Rann salt desert, open during the Rann Utsav festival months.",9925011045,,{},https://www.rannutsav.info/,Praveg White Rann Resort official site,"verified (scattered around village center, not an exact geocoded spot)",mainstream
thar,Sunny Desert Camp Khuri,camping,Khuri,khuri,26.613623,70.714713,Desert camp in Khuri village near Jaisalmer offering tent stays and camel safari.,+91-7568456010,,{},https://sunnydesertcampkhuri.com/,Sunny Desert Camp Khuri official site,"single-source (scattered around village center, not an exact geocoded spot)",hidden
thar,Osian Village HomeStay,homestay,Osian,osian,26.716168,72.916627,"Village homestay in Osian near the Sun Temple, offering desert village experience and safari.",+91 9460585154,,{},https://www.visitosian.com/village_homestay.html,Osian Village HomeStay official site,"single-source (scattered around village center, not an exact geocoded spot)",hidden
meghalaya,Ha La Rympei (Ricky's Homestay),homestay,Mawlynnong,mawlynnong,25.201630,91.914890,"Homestay in Mawlynnong village (Asia's cleanest village), rooms with double beds.",+91 9615823660,₹1500-2000/room,{},https://mawlynnong-info.blogspot.com/2015/10/homestays-mawlynnong.html,Mawlynnong village homestay directory,"verified (scattered around village center, not an exact geocoded spot)",mainstream
meghalaya,Sky View Point Homestay (Rishot),homestay,Mawlynnong,mawlynnong,25.201574,91.915511,Homestay in Mawlynnong village.,+91 8575615877,₹1500-2000/night,{},https://mawlynnong-info.blogspot.com/2015/10/homestays-mawlynnong.html,Mawlynnong village homestay directory,"verified (scattered around village center, not an exact geocoded spot)",mainstream
meghalaya,Serene Homestay,homestay,Nongriat,nongriat,25.250631,91.670792,Homestay 100m from the Double Decker Living Root Bridge in Nongriat; among the earliest homestays in the area.,87875 70552,₹400-500/person/night,{},https://www.tripoto.com/meghalaya/trips/serene-homestay-nongriat-meghalaya-5e7c9b25bda75,Tripoto,"single-source (scattered around village center, not an exact geocoded spot)",hidden
meghalaya,Apurna Guest House,homestay,Dawki,dawki,25.185612,92.022302,"Guest house in Dawki near the Umngot river, with rooms and private balconies.",8415076121,,{},https://www.northeastadvisor.in/homestay-resorts/apurna-guest-house,Northeast Advisor,"single-source (scattered around village center, not an exact geocoded spot)",mainstream
meghalaya,Riverside Camping Shnongpdeng,camping,Shnongpdeng,shnongpdeng,25.207292,92.008594,"Riverside tent camping on the Umngot river at Shnongpdeng, known for kayaking and the crystal-clear water.",+91 8837058317,,{},https://pioneeradventuretour.com/riverside-camping-shnongpdeng/,Pioneer Adventure Tour,"single-source (scattered around village center, not an exact geocoded spot)",hidden
ziro,Abasa Homestay,homestay,Ziro (Hapoli),ziro-town,27.538599,93.815338,"Apatani-run homestay in Siiro village near Hapoli (Ziro), offering authentic tribal-culture stay.",03788-225561,₹1000/person (with meals),{},https://www.ourguest.in/homestays/details/homestay/abasa-homestay-siiro,OurGuest,"single-source (village-level coords - Siiro village itself not separately geocoded, using Hapoli/Ziro town center as proxy, ~2-3km off)",hidden
kumaon,Himalayan Ark (Sarmoli Homestays),homestay,Sarmoli,sarmoli,30.079583,80.237474,"Community-owned rural tourism network of homestays run by local families in Sarmoli village since 2004, near Munsiyari.",9917789950,₹750-1000/person/day (with meals),{},https://www.himalayanark.com/,Himalayan Ark official site,"verified (scattered around village center, not an exact geocoded spot)",hidden
tamilnadu,Chettinadu Mansion,homestay,Kanadukathan,kanadukathan,10.176708,78.777448,"Heritage Chettinad mansion-turned-homestay in Kanadukathan, one of the region's best-known heritage stays.",+91-4565-273080,,{},https://www.tripadvisor.com/Hotel_Review-g1408029-d610037-Reviews-Chettinadu_Mansion-Kanadukathan_Sivaganga_District_Tamil_Nadu.html,Chettinadu Mansion (multiple travel-booking aggregators),"verified (scattered around village center, not an exact geocoded spot)",mainstream
tamilnadu,Saratha Vilas,homestay,Kanadukathan,kanadukathan,10.176008,78.780648,French-restored Chettinad heritage mansion turned boutique homestay in the Kothamangalam hamlet of the Kanadukathan/Karaikudi heritage circuit.,+91-7303231118,,{},https://sarathavilas.com/contact-and-legal-information/,Saratha Vilas official site,"verified (scattered around village center, not an exact geocoded spot; Kothamangalam sub-hamlet approximated to Kanadukathan)",mainstream
tamilnadu,Visalam - CGH Earth,homestay,Kanadukathan,kanadukathan,10.174008,78.780048,1939-built Chettinad palace-mansion run as a heritage homestay by CGH Earth.,+91-4565-273301,,{},https://www.cghearth.com/visalam/contact,CGH Earth official site,"verified (scattered around village center, not an exact geocoded spot)",mainstream
tamilnadu,The Bangala,homestay,Karaikudi,karaikudi,10.074044,78.777719,"Long-running heritage hotel in the Senjai locality of Karaikudi, known for authentic Chettinad home cooking.",+91-4565-220221,,{},https://www.thebangala.com/contact-us/,The Bangala official site,"verified (scattered around village center, not an exact geocoded spot)",mainstream
tamilnadu,Cardamom House,homestay,Athoor,athoor,10.297607,77.826213,English-run heritage homestay in a remote valley beyond Dindigul near Kamarajar Lake; arranges village walks and visits to local pottery/brick-making cottage industries.,+91-93606-91793,,{},https://cardamomhouse.com/,Cardamom House official site,"verified (scattered around village center, not an exact geocoded spot)",hidden
tamilnadu,Thirumalai Homestay,homestay,Swamimalai,swamimalai,10.955436,79.327440,"Homestay on the Swamimalai road near Kumbakonam, close to the bronze-casting craft village and Kabisthalam temple.",+91-95003-48743,,{},https://www.thirumalaihomestay.com/,Thirumalai Homestay official site,"single-source (scattered around village center, not an exact geocoded spot)",hidden
tamilnadu,IndianOil Sivasakthi Fuel Station,fuel,Karaikudi,karaikudi,10.112999,78.761355,24-hour IndianOil pump serving the Karaikudi/Chettinad heritage circuit.,+91-9840354001,,"{""fuel_types"": [""petrol"", ""diesel""], ""source"": ""pump"", ""hours"": ""24x7""}",https://locator.iocl.com/indianoil-sivasakthi-fuel-station-petrol-pump-karaikudi-sivaganga-276830/Home,IndianOil official locator,"verified (official locator coordinates, place-level not scattered)",mainstream
tamilnadu,Periya Kovil Pay-and-Use Toilet,toilet,Thanjavur,thanjavur,10.783666,79.134235,Pay-and-use toilet block in the parking area of Brihadeeswarar Temple (Periya Kovil); visitor reviews note it is functional but not well maintained.,,,"{""clean"": false, ""cost"": ""paid""}",https://wanderlog.com/place/details/11345895/periya-kovil-paid-parking,Wanderlog / TripAdvisor visitor reviews,"single-source (place-level coordinates from listing, not village-scattered)",mainstream
himachal,Chamunda Hotel & Restaurant,homestay,Killar,killar,33.081959,76.400241,"Government-listed hotel and restaurant in Killar, the sub-divisional headquarters of Pangi Valley; run by Smt. Mandei Thakur.",+91-94184-72356,,"{""host_name"": ""Mandei Thakur""}",https://hpchamba.nic.in/accommodation/chamunda-hotel-restaurant-pangi/,Chamba District Administration (official),"verified (scattered around village center, not an exact geocoded spot)",hidden
himachal,Pangi Home Stay,homestay,Killar,killar,33.079259,76.403298,"Homestay in Killar, Pangi Valley's main town, one of the few private accommodation options besides government rest houses.",+91-9418841069,,{},https://pangi-home-stay.ueniweb.com/,Justdial / Pangi Home Stay listing,"single-source (scattered around village center, not an exact geocoded spot)",hidden
himachal,Informal fuel (jerry can) - ask locally,fuel,Killar,killar,33.080959,76.403698,"Pangi Valley has no petrol pump; Killar traders import fuel by barrel from Kishtwar (J&K, ~120km) or Tandi (Lahaul, ~118km) under special permit and resell locally. Ask in the main bazaar.",,,"{""fuel_types"": [""petrol"", ""diesel""], ""source"": ""informal (jerry can)""}",https://www.tribuneindia.com/news/himachal/in-himachals-remote-pangi-valley-residents-pay-survival-tax-as-fuel-prices-touch-rs-125-per-litre/,The Tribune,verified (no formal fuel station exists in the valley; stub per remote-area convention),hidden
himachal,Pangi Valley Homestay,homestay,Sural Bhatori,sural-bhatori,33.146477,76.459734,"Homestay in Sural Bhatori, a frontier hamlet beyond Killar in the Pangi Valley.",+91-9103778426,,{},https://www.pangivalleyhomestay.com/p/sural-bhatori-homestay.html,Pangi Valley Homestay official site,"single-source (scattered around village center, not an exact geocoded spot)",hidden
himachal,Government Rest House - book via Chamba,homestay,Hudan,hudan,33.091235,76.463944,No private homestays confirmed in Hudan; a Forest/Government Rest House exists but must be pre-booked through the Chamba district administration - no direct local contact number.,,,{},https://travellingslacker.com/killar-pangi-valley/,"The Travelling Slacker (blog, ground reporting)",single-source (remote village with no bookable private business; generic stub per remote-village exception),hidden
himachal,Ishan Log Huts (House of Bahu),homestay,Bahu,bahu,31.628728,77.323703,"Boutique log-hut homestay in Bahu village running since 1999, considered the first homestay in the Banjar valley; near the PWD rest house.",+91-9805206129,,{},https://www.ishanloghutsboutique.com/contact.php,Ishan Log Huts official site,"verified (scattered around village center, not an exact geocoded spot)",hidden
himachal,Orange Sky Homestay,homestay,Gada Gushaini,gada-gushaini,31.563339,77.299985,"Homestay on Devra Bhumasi Temple Road in Gada Gushaini, a still-obscure valley beyond the Jibhi-Jalori tourist stretch.",+91-8219982687,,{},https://www.booking.com/hotel/in/orange-sky-homestay.html,Booking.com / TripTap listing,"single-source (scattered around village center, not an exact geocoded spot)",hidden
himachal,Temple guesthouse - ask locally,homestay,Chhatri,chhatri,31.466956,77.288598,No confirmed named/bookable homestay in Chhatri; travellers report the Magru Mahadev temple priest has hosted visitors informally. One of the least-mapped areas in the region per ground reports.,,,{},https://travellingslacker.com/bahu-and-gada-gushaini/,"The Travelling Slacker (blog, ground reporting)",single-source (remote village with no bookable private business; generic stub per remote-village exception),hidden
himachal,Club Mahindra Janjehli,homestay,Janjehli,janjehli,31.497780,77.215396,"Resort near Sangalwara, close to Janjehli, set amid apple orchards with Himalayan peak views; base for the Shikari Devi trek.",+91-8657418187,,{},https://www.clubmahindra.com/our-resorts/club-mahindra-janjehli-himachal-pradesh,Club Mahindra official site,"verified (scattered around village center, not an exact geocoded spot; Sangalwara sub-locality approximated to Janjehli)",mainstream
himachal,Apple Green Valley Home Stay,homestay,Karsog,karsog,31.341294,77.202266,"Homestay in Pajetri, a hamlet in Karsog tehsil known for its apple orchards and fertile valley.",+91-8988145762,,{},https://bookstay.in/homestay/d0p-apple-green-valley-home-stay-pajetri-karsog,BookStay.in listing,"single-source (scattered around village center, not an exact geocoded spot; Pajetri hamlet approximated to Karsog)",hidden
himachal,Suket Home Stay,homestay,Pangna,pangna,31.386234,77.122524,"Government Tourism Department-recognised homestay in Pangna village, Karsog tehsil.",+91-8988154160,,{},https://www.tripadvisor.com/Hotel_Review-g8780888-d13511151-Reviews-Suket_homestay-Karsog_Mandi_District_Himachal_Pradesh.html,TripAdvisor / BookStay.in,"verified (scattered around village center, not an exact geocoded spot)",hidden
himachal,Hotel Bharmour View,homestay,Bharmour,bharmour,32.442869,76.535455,"Government-listed hotel above the HDFC Bank in Bharmour, the ancient capital of the Chamba Kingdom and starting point for the Manimahesh Kailash Yatra.",+91-8585959797,,{},https://hpchamba.nic.in/accommodation/hotel-bharmour-view/,Chamba District Administration (official),"verified (scattered around village center, not an exact geocoded spot)",mainstream
himachal,Bharmour Home Stay,homestay,Bharmour,bharmour,32.440869,76.537955,Homestay on the Main Road in Bharmour town.,+91-9816450774,,{},https://www.mappls.com/place-bharmour+home+stay-main+road-bharmour-chamba-brahmaur-chamba+district-himachal+pradesh-176315-QG0LBM,Mappls / Justdial listing,"single-source (scattered around village center, not an exact geocoded spot)",hidden
himachal,Green Valley Home Stay,homestay,Bharmour,bharmour,32.442169,76.538655,"Homestay in Bharmour town, Chamba district.",+91-1895-225169,,{},https://bookstay.in/homestay/b9e-green-valley-home-stay-bharmour-brahmaur,BookStay.in listing,"single-source (scattered around village center, not an exact geocoded spot)",hidden
himachal,Forest Rest House - book via Bharmour,homestay,Kugti,kugti,32.472308,76.689849,"FRH overlooking Kugti village, the last village before the Kugti Pass trek to Lahaul; caretaker can arrange a room or tent pitch on the grounds, but bookings are usually made through the Forest Department office in Bharmour, ~20km away - no direct local number.",,,{},https://footloosedev.com/kugti/,FootLoose Dev / TravelWithAnki (ground-reporting blogs),single-source (remote village with no directly-bookable business; generic stub per remote-village exception),hidden
himachal,HPTDC The Chanshal,homestay,Rohru,rohru,31.226858,77.732876,"Himachal Pradesh Tourism Development Corporation hotel on the Hatkoti-Rohru road, near the ancient Hatkoti temple.",+91-1781-240661,,{},https://hptdc.in/index.php/the-chanshal-rohru/,HPTDC official site,"verified (scattered around village center, not an exact geocoded spot)",mainstream
himachal,Ransaar Valley Homestay,homestay,Rohru,rohru,31.225058,77.735876,"Homestay in Badiyara hamlet, Chirgaon tehsil, near Rohru in the Pabbar valley.",+91-6230175990,,{},https://www.justdial.com/Shimla/Ransaar-Valley-Homestay-Vill-Badiyara-Po-Jangla-Teh-Chirgaon-Rohru/0177PX177-X177-220323230506-Z7K9_BZDET,Justdial / Homestay.com listing,"verified (scattered around village center, not an exact geocoded spot; Badiyara hamlet approximated to Rohru)",hidden
himachal,Guesthouse - ask locally,homestay,Kwar,kwar,31.200006,78.077219,"One of the remotest villages in Himachal, reached by crossing Chanshal Pass from Rohru via Dodra; a guesthouse exists per ground reports but no locatable phone contact - coordinates approximate (Dodra-Kwar road area, not an exact village-center geocode).",,,{},https://travellingslacker.com/,"The Travelling Slacker (blog, ground reporting)","single-source (remote village, imprecise coordinates, generic stub per remote-village exception)",hidden
himachal,Snowline Homestay,homestay,Shangarh,shangarh,31.758112,77.376074,"Homestay in Shangarh, a meadow village near the Shungchul Mahadev temple in the Sainj valley part of the Great Himalayan National Park buffer zone.",+91-7807607331,,{},https://unexploredhimachal.com/shangarh-a-hidden-paradise-in-sainj-valley-kullu/,Unexplored Himachal / homestay listings,"verified (scattered around village center, not an exact geocoded spot)",hidden
himachal,Paradise Homestay,homestay,Shangarh,shangarh,31.756512,77.378574,"Homestay in Shangarh village, Sainj valley.",+91-8091427327,,{},https://paradisehomestayshangarh.co.in/about-us/,Paradise Homestay official site,"verified (scattered around village center, not an exact geocoded spot)",hidden
himachal,Pin Parvati Great Himalayan (Riverside),homestay,Neuli,neuli,31.773182,77.381044,"Riverside homestay in Neuli village, close to Shangarh in the Sainj valley.",+91-9816690102,,{},https://www.hotel.com.au/sainj/summerhill-riverview-homestay.htm,Hotel.com.au / MakeMyTrip listings,"single-source (scattered around village center, not an exact geocoded spot)",hidden
himachal,Locally-run homestay - ask on arrival,homestay,Shukto,shukto,32.869789,76.850494,"Shukto is the last roadhead of the Miyar Valley, beyond Udaipur and Urgos; the only stay option here is described by multiple trek blogs as a single local family homestay right where the bus turns back, but no formal name or phone number is documented anywhere online.",,,{},https://indiahikes.com/miyar-valley-trek,IndiaHikes / multiple Miyar Valley trek blogs,single-source (remote village with no formally-named/bookable business; generic stub per remote-village exception),hidden
himachal,Drilbu Ri Homestay,homestay,Keylong,keylong,32.572140,77.033520,"Homestay in Keylong, Lahaul, the district headquarters and main hub before Ladakh.",+91-8219601593,,{},https://drilburihomestay.com/index.html,Drilbu Ri Homestay official site,"verified (scattered around village center, not an exact geocoded spot)",mainstream
himachal,Tashi Yangkhil Home Stay,homestay,Sissu,sissu,32.469352,77.133328,"Homestay in Sissu village, known for its waterfall and views of the Pir Panjal range.",+91-9459849719,,{},https://whatsupinindia.com/listing/tashi-yangkhil/,Facebook / travel listing,"single-source (scattered around village center, not an exact geocoded spot)",mainstream
himachal,Tinan Khar,homestay,Gondhla,gondhla,32.514068,77.013694,"Homestay/hospitality stay near Gondhla Fort, a centuries-old fortified residence of the former Thakurs of Gondhla.",+91-9914822548,,{},https://tinankhar.com/contact/,Tinan Khar official site,"single-source (scattered around village center, not an exact geocoded spot)",hidden
himachal,Locally-run homestay - ask on arrival,homestay,Lippa,lippa,31.658852,78.382988,Remote village in Upper Kinnaur near the Lippa-Asrang Wildlife Sanctuary; ground-report sites confirm basic Kinnauri homestays exist but no named property or phone number is documented online.,,,{},https://himachalstory.com/location/lippa/,Himachal Story / Kinnaur Tours,single-source (remote village with no findable named/bookable business; generic stub per remote-village exception),hidden
himachal,Locally-run homestay - ask on arrival,homestay,Chango,chango,31.977757,78.594402,"High-altitude village in the Hangrang valley of Upper Kinnaur, in the rain-shadow stretch continuing toward Spiti; no named/bookable homestay or phone number found despite multiple searches - accommodation here depends on local goodwill per the Travelling Slacker blog.",,,{},https://travellingslacker.com/,"The Travelling Slacker (blog, ground reporting)",single-source (remote village with no findable named/bookable business; generic stub per remote-village exception),hidden
himachal,Locally-run homestay - ask on arrival,homestay,Tissa,tissa,32.833684,76.156422,"Tissa (also called Bhanjraru), the main town of the Churah region between Chamba and Sach Pass; a rest house and a couple of small hotels/resorts are reported by locals (Bhanjraru Rest House, Churah Valley Resort) but no single verifiable phone number could be confirmed for either after multiple searches.",,,{},https://www.justdial.com/Chamba/Hotels-in-Bhanjraru-Tissa/nct-10255012,Justdial area listing / ground reports,single-source (village coordinates approximated from Tissa Civil Hospital OSM node; no individually-verifiable bookable business found; generic stub per remote-village exception),hidden
himachal,Negi Home Stay,homestay,Barot,barot,32.038728,76.845206,"Homestay in Barot village, Padhar tehsil, a fishing/trout-hatchery town and the main gateway to Chota and Bara Bhangal.",+91-1908-267312,,{},https://bookstay.in/homestay/d2y-negi-home-stay-barot-padhar,BookStay.in listing,"single-source (scattered around village center, not an exact geocoded spot)",hidden
himachal,Ashoka Home Stay,homestay,Barot,barot,32.036728,76.847206,"Homestay in Barot village, Padhar tehsil, Mandi district.",+91-1908-267237,,{},https://bookstay.in/homestay/d2r-ashoka-home-stay-barot-padhar,BookStay.in listing,"single-source (scattered around village center, not an exact geocoded spot)",hidden
himachal,Anand Homestay,homestay,Lohardi,lohardi,32.053316,76.857555,"Homestay in Lohardi, Multhan tehsil (Kangra side of the Chota Bhangal region), run by Ravi Anand.",+91-7807408918,,"{""host_name"": ""Ravi Anand""}",https://www.homestays.co.in/lohardi-india,Homestays.co.in / government listing,"verified (scattered around village center, not an exact geocoded spot)",hidden
